Latitude,Longitude,Location,Municipality,Crash Type,Year,Crash Count,
49.181502,-122.848477,98A AVE,SURREY,PDO,2019,1,
49.181755,-122.899451,98A AVE,SURREY,PDO,2019,1,
49.182668,-122.899474,99 AVE,SURREY,PDO,2019,1,
49.031684,-122.779799,ALDER PL,SURREY,PDO,2019,1,
49.168351,-122.866276,ALEXANDRIA CRES,SURREY,PDO,2019,1,
49.203334,-122.849986,BARKER ST,SURREY,PDO,2019,1,
49.108139,-122.762992,BELL RD,SURREY,PDO,2019,1,
49.111717,-122.889465,BOUNDARY DR S,SURREY,PDO,2019,1,
49.165268,-122.864246,CARLUKE CRES,SURREY,PDO,2019,1,
49.09419,-122.878159,COLEBROOK RD,SURREY,PDO,2019,1,
49.136,-122.85295,COMBER WAY,SURREY,PDO,2019,1,
49.102153,-122.855315,COULTHARD RD,SURREY,PDO,2019,1,
49.058053,-122.852776,CRESCENT RD,SURREY,PDO,2019,1,
49.063973,-122.843573,CRESCENT RD,SURREY,PDO,2019,1,
49.046794,-122.785749,CROYDON DR,SURREY,PDO,2019,1,
49.055351,-122.796181,CROYDON DR,SURREY,PDO,2019,1,
49.200556,-122.840288,FRANKLIN RD,SURREY,PDO,2019,1,
49.123998,-122.702508,FRASER HWY,SURREY,PDO,2019,1,
49.156469,-122.776796,FRASER HWY,SURREY,PDO,2019,1,
49.165381,-122.799658,FRASER HWY,SURREY,PDO,2019,1,
49.166546,-122.802734,FRASER HWY,SURREY,PDO,2019,1,
49.197776,-122.772727,FRASERGLEN DR,SURREY,PDO,2019,1,
49.188323,-122.896147,GRACE RD,SURREY,PDO,2019,1,
49.178171,-122.82713,GREEN TIMBERS WAY,SURREY,PDO,2019,1,
49.054365,-122.78797,HELC PL,SURREY,PDO,2019,1,
49.201767,-122.842653,HOWEY RD,SURREY,PDO,2019,1,
49.104068,-122.719601,HWY 10,SURREY,PDO,2019,1,
49.101588,-122.733182,JAMES HILL DR,SURREY,PDO,2019,1,
49.110648,-122.750027,JERSEY DR,SURREY,PDO,2019,1,
49.206246,-122.834807,KALMAR RD,SURREY,PDO,2019,1,
49.107209,-122.799475,KETTLE CRES W,SURREY,PDO,2019,1,
49.206596,-122.807833,KEW DR,SURREY,PDO,2019,1,
49.018544,-122.762228,KING GEORGE BLVD,SURREY,PDO,2019,1,
49.02815,-122.771953,KING GEORGE BLVD,SURREY,PDO,2019,1,
49.058408,-122.809316,KING GEORGE BLVD,SURREY,PDO,2019,1,
49.060497,-122.811901,KING GEORGE BLVD,SURREY,PDO,2019,1,
49.064093,-122.816649,KING GEORGE BLVD,SURREY,PDO,2019,1,
49.080493,-122.820975,KING GEORGE BLVD,SURREY,PDO,2019,1,
49.102557,-122.827866,KING GEORGE BLVD,SURREY,PDO,2019,1,
49.132348,-122.845684,KING GEORGE BLVD,SURREY,PDO,2019,1,
49.139015,-122.845708,KING GEORGE BLVD,SURREY,PDO,2019,1,
49.152539,-122.84561,KING GEORGE BLVD,SURREY,PDO,2019,1,
49.17235,-122.845947,KING GEORGE BLVD,SURREY,PDO,2019,1,
49.188989,-122.845509,KING GEORGE BLVD,SURREY,PDO,2019,1,
49.1936,-122.845214,KING GEORGE BLVD,SURREY,PDO,2019,1,
49.206072,-122.872483,KING GEORGE BLVD,SURREY,PDO,2019,1,
49.183685,-122.845371,KING GEORGE HWY,SURREY,PDO,2019,1,
49.106407,-122.686593,LANGLEY BYPASS,SURREY,PDO,2019,1,
49.108848,-122.682034,LANGLEY BYPASS,SURREY,PDO,2019,1,
49.034623,-122.781519,LILAC DR,SURREY,PDO,2019,1,
49.01657,-122.785468,MARINE DR,SURREY,PDO,2019,1,
49.026967,-122.85132,MARINE DR,SURREY,PDO,2019,1,
49.186212,-122.872404,MARY DR,SURREY,PDO,2019,1,
49.056663,-122.758665,MCNAIR DR,SURREY,PDO,2019,1,
49.205832,-122.826514,MELROSE DR,SURREY,PDO,2019,1,
49.039435,-122.87325,OCEAN CLIFF DR,SURREY,PDO,2019,1,
49.198165,-122.88031,OLD YALE RD,SURREY,PDO,2019,1,
49.187131,-122.878065,PARK DR,SURREY,PDO,2019,1,
49.052044,-122.797824,PARKWAY DR,SURREY,PDO,2019,1,
49.186197,-122.895596,RIVER RD,SURREY,PDO,2019,1,
49.061506,-122.793431,ROSEMARY HEIGHTS CRES,SURREY,PDO,2019,1,
49.061509,-122.79493,ROSEMARY HEIGHTS CRES,SURREY,PDO,2019,1,
49.211647,-122.812862,ROXBURGH RD,SURREY,PDO,2019,1,
49.196408,-122.754237,SALISBURY DR,SURREY,PDO,2019,1,
49.185489,-122.860153,SEMIAHMOO RD,SURREY,PDO,2019,1,
49.0557,-122.814596,SEMIAHMOO TRAIL,SURREY,PDO,2019,1,
49.166651,-122.854078,SKYE PL,SURREY,PDO,2019,1,
49.168018,-122.852617,SNOWDON PL,SURREY,PDO,2019,1,
49.101539,-122.816461,SOUTHVIEW DR,SURREY,PDO,2019,1,
49.028319,-122.779181,STAYTE RD,SURREY,PDO,2019,1,
49.101658,-122.830037,TRITES RD,SURREY,PDO,2019,1,
49.15593,-122.784431,VENTURE WAY,SURREY,PDO,2019,1,
49.150526,-122.765384,WATSON DR,SURREY,PDO,2019,1,
49.182395,-122.842251,WHALLEY BLVD,SURREY,PDO,2019,1,
49.213468,-122.865873,116 AVE,SURREY,PDO,2019,2,
49.152801,-122.867944,128 ST,SURREY,PDO,2019,2,
49.123536,-122.839918,138 ST,SURREY,PDO,2019,2,
49.034327,-122.812205,148 ST,SURREY,PDO,2019,2,
49.16446,-122.801364,152 ST,SURREY,PDO,2019,2,
49.187446,-122.800847,152 ST,SURREY,PDO,2019,2,
49.051266,-122.784709,158 ST,SURREY,PDO,2019,2,
49.058365,-122.775576,161 ST,SURREY,PDO,2019,2,
49.011276,-122.713387,184 ST,SURREY,PDO,2019,2,
49.10435,-122.799097,56 AVE,SURREY,PDO,2019,2,
49.118943,-122.766804,64 AVE,SURREY,PDO,2019,2,
49.133405,-122.707081,72 AVE,SURREY,PDO,2019,2,
49.133736,-122.810102,72 AVE,SURREY,PDO,2019,2,
49.151893,-122.873001,82 AVE,SURREY,PDO,2019,2,
49.163077,-122.876824,88 AVE,SURREY,PDO,2019,2,
49.180539,-122.848496,98 AVE,SURREY,PDO,2019,2,
49.200224,-122.849133,CITY PKY,SURREY,PDO,2019,2,
49.169181,-122.799113,FLEETWOOD WAY,SURREY,PDO,2019,2,
49.142389,-122.744187,FRASER HWY,SURREY,PDO,2019,2,
49.020842,-122.762898,KING GEORGE BLVD,SURREY,PDO,2019,2,
49.120635,-122.845402,KING GEORGE BLVD,SURREY,PDO,2019,2,
49.140365,-122.845545,KING GEORGE BLVD,SURREY,PDO,2019,2,
49.142679,-122.845556,KING GEORGE BLVD,SURREY,PDO,2019,2,
49.05564,-122.786361,MOUNTAIN VIEW DR,SURREY,PDO,2019,2,
49.042626,-122.741072,174 ST,SURREY,PDO,2019,3,
49.167443,-122.826753,90A AVE,SURREY,PDO,2019,3,
49.158871,-122.785646,FRASER HWY,SURREY,PDO,2019,7,
49.184203,-122.799505,100 AVE,SURREY,PDO,2020,1,
49.184204,-122.810093,100 AVE,SURREY,PDO,2020,1,
49.184275,-122.844292,100 AVE,SURREY,PDO,2020,1,
49.185724,-122.880424,100A AVE,SURREY,PDO,2020,1,
49.186148,-122.796572,101 AVE,SURREY,PDO,2020,1,
49.187231,-122.86237,101A AVE,SURREY,PDO,2020,1,
49.187749,-122.771348,102 AVE,SURREY,PDO,2020,1,
49.191984,-122.89568,103A AVE,SURREY,PDO,2020,1,
49.191434,-122.799494,104 AVE,SURREY,PDO,2020,1,
49.191604,-122.785533,104 AVE,SURREY,PDO,2020,1,
49.191816,-122.878855,104 AVE,SURREY,PDO,2020,1,
49.193307,-122.796696,105 AVE,SURREY,PDO,2020,1,
49.193575,-122.866561,105 AVE,SURREY,PDO,2020,1,
49.194254,-122.791794,105A AVE,SURREY,PDO,2020,1,
49.197015,-122.859431,107 AVE,SURREY,PDO,2020,1,
49.198866,-122.841144,108 AVE,SURREY,PDO,2020,1,
49.211943,-122.82397,115 AVE,SURREY,PDO,2020,1,
49.196456,-122.885478,120 ST,SURREY,PDO,2020,1,
49.114603,-122.888887,120A ST,SURREY,PDO,2020,1,
49.150421,-122.888174,120A ST,SURREY,PDO,2020,1,
49.127138,-122.887579,121 ST,SURREY,PDO,2020,1,
49.138592,-122.885693,121A ST,SURREY,PDO,2020,1,
49.14662,-122.884674,122 ST,SURREY,PDO,2020,1,
49.175017,-122.884624,122 ST,SURREY,PDO,2020,1,
49.146548,-122.879085,124 ST,SURREY,PDO,2020,1,
49.159825,-122.867971,128 ST,SURREY,PDO,2020,1,
49.173597,-122.868036,128 ST,SURREY,PDO,2020,1,
49.176341,-122.868007,128 ST,SURREY,PDO,2020,1,
49.198711,-122.867618,128 ST,SURREY,PDO,2020,1,
49.110698,-122.866356,128A ST,SURREY,PDO,2020,1,
49.137064,-122.865235,129 ST,SURREY,PDO,2020,1,
49.130327,-122.86356,129A ST,SURREY,PDO,2020,1,
49.179826,-122.863704,129A ST,SURREY,PDO,2020,1,
49.183742,-122.862129,130 ST,SURREY,PDO,2020,1,
49.122751,-122.860869,130A ST,SURREY,PDO,2020,1,
49.168093,-122.856902,132 ST,SURREY,PDO,2020,1,
49.210573,-122.856312,132 ST,SURREY,PDO,2020,1,
49.163777,-122.854779,132B ST,SURREY,PDO,2020,1,
49.125024,-122.854527,133 ST,SURREY,PDO,2020,1,
49.109598,-122.853954,133A ST,SURREY,PDO,2020,1,
49.031681,-122.84089,138 ST,SURREY,PDO,2020,1,
49.1441,-122.834541,140 ST,SURREY,PDO,2020,1,
49.112304,-122.828833,142 ST,SURREY,PDO,2020,1,
49.196994,-122.827152,142A ST,SURREY,PDO,2020,1,
49.11001,-122.823384,144 ST,SURREY,PDO,2020,1,
49.140529,-122.823393,144 ST,SURREY,PDO,2020,1,
49.156674,-122.823376,144 ST,SURREY,PDO,2020,1,
49.138789,-122.821995,144A ST,SURREY,PDO,2020,1,
49.187549,-122.821633,144A ST,SURREY,PDO,2020,1,
49.190529,-122.817531,146 ST,SURREY,PDO,2020,1,
49.155026,-122.810943,148B ST,SURREY,PDO,2020,1,
49.195383,-122.806313,150 ST,SURREY,PDO,2020,1,
49.041544,-122.805458,150A ST,SURREY,PDO,2020,1,
49.140692,-122.802595,151A ST,SURREY,PDO,2020,1,
49.151873,-122.802774,151A ST,SURREY,PDO,2020,1,
49.033389,-122.801134,152 ST,SURREY,PDO,2020,1,
49.03339,-122.80129,152 ST,SURREY,PDO,2020,1,
49.043304,-122.801213,152 ST,SURREY,PDO,2020,1,
49.104833,-122.800965,152 ST,SURREY,PDO,2020,1,
49.110681,-122.801068,152 ST,SURREY,PDO,2020,1,
49.147653,-122.801276,152 ST,SURREY,PDO,2020,1,
49.190091,-122.800823,152 ST,SURREY,PDO,2020,1,
49.187889,-122.798084,153 ST,SURREY,PDO,2020,1,
49.042865,-122.794405,154A ST,SURREY,PDO,2020,1,
49.201564,-122.789796,156 ST,SURREY,PDO,2020,1,
49.159188,-122.782009,159 ST,SURREY,PDO,2020,1,
49.031137,-122.748877,16 AVE,SURREY,PDO,2020,1,
49.018024,-122.779252,160 ST,SURREY,PDO,2020,1,
49.046531,-122.779183,160 ST,SURREY,PDO,2020,1,
49.058365,-122.775576,161 ST,SURREY,PDO,2020,1,
49.162021,-122.776038,161 ST,SURREY,PDO,2020,1,
49.17929,-122.774412,161A ST,SURREY,PDO,2020,1,
49.023404,-122.76821,164 ST,SURREY,PDO,2020,1,
49.017347,-122.76543,165 ST,SURREY,PDO,2020,1,
49.032973,-122.811704,17 AVE,SURREY,PDO,2020,1,
49.1043,-122.738186,175 ST,SURREY,PDO,2020,1,
49.116598,-122.73588,175B ST,SURREY,PDO,2020,1,
49.056146,-122.735359,176 ST,SURREY,PDO,2020,1,
49.129597,-122.724879,179A ST,SURREY,PDO,2020,1,
49.034786,-122.821799,18 AVE,SURREY,PDO,2020,1,
49.114862,-122.723786,180 ST,SURREY,PDO,2020,1,
49.128277,-122.710271,185 ST,SURREY,PDO,2020,1,
49.133125,-122.698581,189 ST,SURREY,PDO,2020,1,
49.051959,-122.691461,192 ST,SURREY,PDO,2020,1,
49.111638,-122.684707,194A ST,SURREY,PDO,2020,1,
49.034757,-122.680322,196 ST,SURREY,PDO,2020,1,
49.039753,-122.854462,20A AVE,SURREY,PDO,2020,1,
49.045664,-122.800402,24 AVE,SURREY,PDO,2020,1,
49.045763,-122.860175,24 AVE,SURREY,PDO,2020,1,
49.04579,-122.880495,24 AVE,SURREY,PDO,2020,1,
49.053773,-122.764242,28A AVE,SURREY,PDO,2020,1,
49.063817,-122.836018,34 AVE,SURREY,PDO,2020,1,
49.068486,-122.769494,36A AVE,SURREY,PDO,2020,1,
49.009398,-122.738685,4 AVE,SURREY,PDO,2020,1,
49.074818,-122.749975,40 AVE,SURREY,PDO,2020,1,
49.100135,-122.683687,54 AVE,SURREY,PDO,2020,1,
49.105723,-122.807159,57 AVE,SURREY,PDO,2020,1,
49.106276,-122.82599,57 AVE,SURREY,PDO,2020,1,
49.107391,-122.806274,58 AVE,SURREY,PDO,2020,1,
49.107764,-122.721065,58 AVE,SURREY,PDO,2020,1,
49.108181,-122.838403,58 AVE,SURREY,PDO,2020,1,
49.109604,-122.836163,58B AVE,SURREY,PDO,2020,1,
49.111033,-122.851273,59B AVE,SURREY,PDO,2020,1,
49.111281,-122.683049,60 AVE,SURREY,PDO,2020,1,
49.111467,-122.732004,60 AVE,SURREY,PDO,2020,1,
49.115446,-122.86962,62 AVE,SURREY,PDO,2020,1,
49.115582,-122.888158,62 AVE,SURREY,PDO,2020,1,
49.116723,-122.815392,63 AVE,SURREY,PDO,2020,1,
49.118726,-122.734136,64 AVE,SURREY,PDO,2020,1,
49.118957,-122.853743,64 AVE,SURREY,PDO,2020,1,
49.11896,-122.759499,64 AVE,SURREY,PDO,2020,1,
49.119177,-122.814974,64 AVE,SURREY,PDO,2020,1,
49.12775,-122.683021,68A AVE,SURREY,PDO,2020,1,
49.127819,-122.716441,69 AVE,SURREY,PDO,2020,1,
49.129956,-122.836233,70 AVE,SURREY,PDO,2020,1,
49.132008,-122.699592,71 AVE,SURREY,PDO,2020,1,
49.134044,-122.886202,72 AVE,SURREY,PDO,2020,1,
49.134419,-122.682027,72A AVE,SURREY,PDO,2020,1,
49.134849,-122.880255,72A AVE,SURREY,PDO,2020,1,
49.135153,-122.686143,73 AVE,SURREY,PDO,2020,1,
49.135214,-122.69233,73 AVE,SURREY,PDO,2020,1,
49.135575,-122.860241,73 AVE,SURREY,PDO,2020,1,
49.141554,-122.777002,76A AVE,SURREY,PDO,2020,1,
49.144571,-122.831419,78 AVE,SURREY,PDO,2020,1,
49.148204,-122.685035,80 AVE,SURREY,PDO,2020,1,
49.151722,-122.803461,82 AVE,SURREY,PDO,2020,1,
49.159193,-122.804924,86 AVE,SURREY,PDO,2020,1,
49.159592,-122.889394,86 AVE,SURREY,PDO,2020,1,
49.161208,-122.851949,87A AVE,SURREY,PDO,2020,1,
49.162582,-122.866643,88 AVE,SURREY,PDO,2020,1,
49.162704,-122.843527,88 AVE,SURREY,PDO,2020,1,
49.162757,-122.780444,88 AVE,SURREY,PDO,2020,1,
49.164654,-122.835404,89 AVE,SURREY,PDO,2020,1,
49.16648,-122.817174,90 AVE,SURREY,PDO,2020,1,
49.168179,-122.850226,91 AVE,SURREY,PDO,2020,1,
49.17508,-122.774937,95 AVE,SURREY,PDO,2020,1,
49.17584,-122.854074,95A AVE,SURREY,PDO,2020,1,
49.176982,-122.683392,96 AVE,SURREY,PDO,2020,1,
49.177061,-122.850611,96 AVE,SURREY,PDO,2020,1,
49.178661,-122.804595,97 AVE,SURREY,PDO,2020,1,
49.179957,-122.891351,97A AVE,SURREY,PDO,2020,1,
49.181715,-122.685599,98A AVE,SURREY,PDO,2020,1,
49.163508,-122.869172,ARRAN PL,SURREY,PDO,2020,1,
49.194988,-122.678938,BARNSTON ISLAND RD,SURREY,PDO,2020,1,
49.054386,-122.869968,BECKETT RD,SURREY,PDO,2020,1,
49.19015,-122.85048,CENTRAL AVE,SURREY,PDO,2020,1,
49.055082,-122.842688,CHANTRELL PL,SURREY,PDO,2020,1,
49.119979,-122.718233,CLAYTONWOOD CRT,SURREY,PDO,2020,1,
49.098725,-122.793619,COLEBROOK RD,SURREY,PDO,2020,1,
49.047019,-122.786299,CROYDON DR,SURREY,PDO,2020,1,
49.188398,-122.719617,DYKE RD,SURREY,PDO,2020,1,
49.178011,-122.914846,ELEVATOR RD,SURREY,PDO,2020,1,
49.114296,-122.680858,FRASER HWY,SURREY,PDO,2020,1,
49.158871,-122.785646,FRASER HWY,SURREY,PDO,2020,1,
49.206151,-122.810159,GLEN AVON DR,SURREY,PDO,2020,1,
49.188323,-122.896147,GRACE RD,SURREY,PDO,2020,1,
49.196514,-122.79896,GUILDFORD DR,SURREY,PDO,2020,1,
49.187196,-122.874826,HELEN DR,SURREY,PDO,2020,1,
49.125532,-122.83159,HYLAND RD,SURREY,PDO,2020,1,
49.018544,-122.762228,KING GEORGE BLVD,SURREY,PDO,2020,1,
49.047356,-122.795704,KING GEORGE BLVD,SURREY,PDO,2020,1,
49.123866,-122.845408,KING GEORGE BLVD,SURREY,PDO,2020,1,
49.139015,-122.845708,KING GEORGE BLVD,SURREY,PDO,2020,1,
49.14935,-122.845796,KING GEORGE BLVD,SURREY,PDO,2020,1,
49.157198,-122.845858,KING GEORGE BLVD,SURREY,PDO,2020,1,
49.206298,-122.869128,KING GEORGE BLVD,SURREY,PDO,2020,1,
49.106274,-122.686794,LANGLEY BYPASS,SURREY,PDO,2020,1,
49.178156,-122.836609,LAUREL DR,SURREY,PDO,2020,1,
49.05194,-122.883793,MCBRIDE AVE,SURREY,PDO,2020,1,
49.114141,-122.884986,NORTHPARK PL,SURREY,PDO,2020,1,
49.198165,-122.88031,OLD YALE RD,SURREY,PDO,2020,1,
49.114252,-122.718153,PALOMINO CRES,SURREY,PDO,2020,1,
49.166618,-122.86714,PRINCE CHARLES BLVD,SURREY,PDO,2020,1,
49.178508,-122.890054,SCOTT RD,SURREY,PDO,2020,1,
49.116138,-122.715268,SUNDANCE DR,SURREY,PDO,2020,1,
49.192762,-122.902072,TIMBERLAND RD,SURREY,PDO,2020,1,
49.196085,-122.897491,TIMBERLAND RD,SURREY,PDO,2020,1,
49.199891,-122.892224,TIMBERLAND RD,SURREY,PDO,2020,1,
49.150526,-122.765384,WATSON DR,SURREY,PDO,2020,1,
49.210821,-122.816051,WELLINGTON DR,SURREY,PDO,2020,1,
49.067718,-122.81908,WINTER CRES,SURREY,PDO,2020,1,
49.191569,-122.849233,104 AVE,SURREY,PDO,2020,2,
49.035758,-122.845449,136 ST,SURREY,PDO,2020,2,
49.104097,-122.727071,56 AVE,SURREY,PDO,2020,2,
49.126207,-122.699462,68 AVE,SURREY,PDO,2020,2,
49.184442,-122.866857,100 AVE,SURREY,PDO,2021,1,
49.188145,-122.882455,102 AVE,SURREY,PDO,2021,1,
49.191464,-122.81483,104 AVE,SURREY,PDO,2021,1,
49.191506,-122.823763,104 AVE,SURREY,PDO,2021,1,
49.191743,-122.873274,104 AVE,SURREY,PDO,2021,1,
49.19349,-122.841057,105 AVE,SURREY,PDO,2021,1,
49.198847,-122.78569,108 AVE,SURREY,PDO,2021,1,
49.202629,-122.874113,110 AVE,SURREY,PDO,2021,1,
49.205324,-122.848785,111A AVE,SURREY,PDO,2021,1,
49.210568,-122.821763,114A AVE,SURREY,PDO,2021,1,
49.21123,-122.869976,114B AVE,SURREY,PDO,2021,1,
49.212696,-122.831029,115A AVE,SURREY,PDO,2021,1,
49.129635,-122.89029,120 ST,SURREY,PDO,2021,1,
49.181677,-122.890061,120 ST,SURREY,PDO,2021,1,
49.141792,-122.888903,120A ST,SURREY,PDO,2021,1,
49.123671,-122.887487,121 ST,SURREY,PDO,2021,1,
49.042321,-122.881173,123 ST,SURREY,PDO,2021,1,
49.140324,-122.880339,123A ST,SURREY,PDO,2021,1,
49.046854,-122.86996,127 ST,SURREY,PDO,2021,1,
49.123591,-122.870733,127 ST,SURREY,PDO,2021,1,
49.130456,-122.867857,128 ST,SURREY,PDO,2021,1,
49.154012,-122.86554,129 ST,SURREY,PDO,2021,1,
49.034813,-122.861972,130 ST,SURREY,PDO,2021,1,
49.132468,-122.862293,130 ST,SURREY,PDO,2021,1,
49.120365,-122.860997,130A ST,SURREY,PDO,2021,1,
49.121181,-122.859362,131 ST,SURREY,PDO,2021,1,
49.179331,-122.859548,131 ST,SURREY,PDO,2021,1,
49.142736,-122.856731,132 ST,SURREY,PDO,2021,1,
49.157496,-122.856859,132 ST,SURREY,PDO,2021,1,
49.026408,-122.851933,133A ST,SURREY,PDO,2021,1,
49.143635,-122.851196,134 ST,SURREY,PDO,2021,1,
49.124583,-122.84269,137 ST,SURREY,PDO,2021,1,
49.113417,-122.839882,138 ST,SURREY,PDO,2021,1,
49.112548,-122.838577,138A ST,SURREY,PDO,2021,1,
49.037956,-122.834375,140 ST,SURREY,PDO,2021,1,
49.183637,-122.834238,140 ST,SURREY,PDO,2021,1,
49.11321,-122.82882,142 ST,SURREY,PDO,2021,1,
49.160995,-122.824823,143A ST,SURREY,PDO,2021,1,
49.139143,-122.823376,144 ST,SURREY,PDO,2021,1,
49.141253,-122.823399,144 ST,SURREY,PDO,2021,1,
49.113297,-122.819609,145A ST,SURREY,PDO,2021,1,
49.139084,-122.818457,145A ST,SURREY,PDO,2021,1,
49.064927,-122.806806,150 ST,SURREY,PDO,2021,1,
49.195383,-122.806313,150 ST,SURREY,PDO,2021,1,
49.164385,-122.804241,151 ST,SURREY,PDO,2021,1,
49.1297,-122.802727,151A ST,SURREY,PDO,2021,1,
49.048374,-122.801236,152 ST,SURREY,PDO,2021,1,
49.113142,-122.800947,152 ST,SURREY,PDO,2021,1,
49.164311,-122.801382,152 ST,SURREY,PDO,2021,1,
49.183364,-122.801048,152 ST,SURREY,PDO,2021,1,
49.043799,-122.79708,153A ST,SURREY,PDO,2021,1,
49.15304,-122.795765,154 ST,SURREY,PDO,2021,1,
49.114431,-122.789829,156 ST,SURREY,PDO,2021,1,
49.063154,-122.788801,156A ST,SURREY,PDO,2021,1,
49.157136,-122.787685,156B ST,SURREY,PDO,2021,1,
49.050105,-122.784637,158 ST,SURREY,PDO,2021,1,
49.031061,-122.761771,16 AVE,SURREY,PDO,2021,1,
49.031074,-122.782018,16 AVE,SURREY,PDO,2021,1,
49.03108,-122.791528,16 AVE,SURREY,PDO,2021,1,
49.047264,-122.779262,160 ST,SURREY,PDO,2021,1,
49.029216,-122.776459,161 ST,SURREY,PDO,2021,1,
49.179345,-122.771891,162A ST,SURREY,PDO,2021,1,
49.153006,-122.751306,170 ST,SURREY,PDO,2021,1,
49.104767,-122.73817,175 ST,SURREY,PDO,2021,1,
49.00292,-122.735422,176 ST,SURREY,PDO,2021,1,
49.003832,-122.735236,176 ST,SURREY,PDO,2021,1,
49.128389,-122.723731,180 ST,SURREY,PDO,2021,1,
49.125501,-122.701649,188 ST,SURREY,PDO,2021,1,
49.166468,-122.699394,189 ST,SURREY,PDO,2021,1,
49.128104,-122.693644,191 ST,SURREY,PDO,2021,1,
49.113591,-122.691143,192 ST,SURREY,PDO,2021,1,
49.115566,-122.69106,192 ST,SURREY,PDO,2021,1,
49.164589,-122.690579,192 ST,SURREY,PDO,2021,1,
49.178783,-122.690258,192 ST,SURREY,PDO,2021,1,
49.01206,-122.685402,194 ST,SURREY,PDO,2021,1,
49.122855,-122.685351,194 ST,SURREY,PDO,2021,1,
49.130469,-122.680761,195A ST,SURREY,PDO,2021,1,
49.038313,-122.782107,20 AVE,SURREY,PDO,2021,1,
49.047572,-122.758024,25 AVE,SURREY,PDO,2021,1,
49.049314,-122.737959,26 AVE,SURREY,PDO,2021,1,
49.067354,-122.801539,36 AVE,SURREY,PDO,2021,1,
49.074818,-122.749975,40 AVE,SURREY,PDO,2021,1,
49.104211,-122.724624,56 AVE,SURREY,PDO,2021,1,
49.109658,-122.745107,59 AVE,SURREY,PDO,2021,1,
49.114795,-122.705252,62 AVE,SURREY,PDO,2021,1,
49.119089,-122.814976,64 AVE,SURREY,PDO,2021,1,
49.119158,-122.826046,64 AVE,SURREY,PDO,2021,1,
49.124121,-122.722977,67 AVE,SURREY,PDO,2021,1,
49.127058,-122.701147,68A AVE,SURREY,PDO,2021,1,
49.129107,-122.877917,69A AVE,SURREY,PDO,2021,1,
49.129682,-122.718997,70 AVE,SURREY,PDO,2021,1,
49.12969,-122.720527,70 AVE,SURREY,PDO,2021,1,
49.130221,-122.87793,70 AVE,SURREY,PDO,2021,1,
49.133684,-122.803305,72 AVE,SURREY,PDO,2021,1,
49.133945,-122.869348,72 AVE,SURREY,PDO,2021,1,
49.13442,-122.684754,72A AVE,SURREY,PDO,2021,1,
49.136964,-122.715274,74 AVE,SURREY,PDO,2021,1,
49.138779,-122.887455,75A AVE STRATA RD,SURREY,PDO,2021,1,
49.14274,-122.832719,77 AVE,SURREY,PDO,2021,1,
49.147395,-122.761461,79B AVE,SURREY,PDO,2021,1,
49.016614,-122.701522,8 AVE,SURREY,PDO,2021,1,
49.148175,-122.859526,80 AVE,SURREY,PDO,2021,1,
49.151897,-122.873163,82 AVE,SURREY,PDO,2021,1,
49.159593,-122.766137,86A AVE,SURREY,PDO,2021,1,
49.162737,-122.721639,88 AVE,SURREY,PDO,2021,1,
49.170324,-122.883735,92 AVE,SURREY,PDO,2021,1,
49.176893,-122.779575,96 AVE,SURREY,PDO,2021,1,
49.180862,-122.894435,98 AVE,SURREY,PDO,2021,1,
49.117442,-122.880011,BOUNDARY DR N,SURREY,PDO,2021,1,
49.043821,-122.88271,CHRISTOPHERSON RD,SURREY,PDO,2021,1,
49.149979,-122.828284,COOPERSHAWK CRT,SURREY,PDO,2021,1,
49.067203,-122.823921,CRESCENT RD,SURREY,PDO,2021,1,
49.047019,-122.786299,CROYDON DR,SURREY,PDO,2021,1,
49.106353,-122.80296,EDMUND DR,SURREY,PDO,2021,1,
49.115028,-122.682509,FRASER HWY,SURREY,PDO,2021,1,
49.192264,-122.772628,FRASERGLEN DR,SURREY,PDO,2021,1,
49.05737,-122.882727,GILLEY ST,SURREY,PDO,2021,1,
49.195114,-122.766948,GLENSIDE CRT,SURREY,PDO,2021,1,
49.185306,-122.899898,GRACE RD,SURREY,PDO,2021,1,
49.188323,-122.896147,GRACE RD,SURREY,PDO,2021,1,
49.113379,-122.685984,GREENSIDE DR E,SURREY,PDO,2021,1,
49.196729,-122.799816,GUILDFORD DR,SURREY,PDO,2021,1,
49.104283,-122.762202,HWY 10,SURREY,PDO,2021,1,
49.104378,-122.802437,HWY 10,SURREY,PDO,2021,1,
49.023967,-122.76359,HWY 99,SURREY,PDO,2021,1,
49.125598,-122.837242,HYLAND RD,SURREY,PDO,2021,1,
49.021581,-122.763814,KING GEORGE BLVD,SURREY,PDO,2021,1,
49.065375,-122.818187,KING GEORGE BLVD,SURREY,PDO,2021,1,
49.113786,-122.842742,KING GEORGE BLVD,SURREY,PDO,2021,1,
49.132153,-122.845677,KING GEORGE BLVD,SURREY,PDO,2021,1,
49.135796,-122.845496,KING GEORGE BLVD,SURREY,PDO,2021,1,
49.149206,-122.845591,KING GEORGE BLVD,SURREY,PDO,2021,1,
49.182541,-122.845369,KING GEORGE BLVD,SURREY,PDO,2021,1,
49.049333,-122.883646,MAPLE ST,SURREY,PDO,2021,1,
49.188894,-122.857932,MICHEL PL,SURREY,PDO,2021,1,
49.051533,-122.884307,OHARA LANE,SURREY,PDO,2021,1,
